193,12,2
0.395,0.4,0.2,0.9646,0.3433,0.212,0.457,0.372,-0.1,0.9436,0.3346,0.2146
1,0
0.292,0.33,0,0.7067,0.1393,0.196,0.318,0.314,0.1,0.7616,0.2186,0.1993
0,1
0.371,0.28,0,0.8596,0.2393,0.17,0.286,0.378,0,0.7325,0.1533,0.274
1,0
0.312,0.337,0,0.7737,0.1366,0.2233,0.347,0.364,0.4,0.787,0.234,0.2566
0,1
0.32,0.392,-0.4,0.7864,0.1753,0.2993,0.384,0.355,0.2,0.8436,0.2886,0.228
0,1
0.281,0.359,0.1,0.681,0.1106,0.2486,0.399,0.321,-0.1,0.8071,0.2413,0.212
0,1
0.31,0.308,0.1,0.8205,0.2306,0.1346,0.299,0.328,-0.1,0.7614,0.2006,0.1946
1,0
0.388,0.335,-0.2,0.8325,0.2453,0.234,0.331,0.368,0.2,0.7447,0.218,0.288
1,0
0.325,0.343,-0.2,0.8038,0.2066,0.1973,0.424,0.412,0.2,0.901,0.3093,0.214
0,1
0.32,0.362,-0.4,0.7075,0.204,0.2553,0.37,0.382,0,0.8125,0.222,0.2633
0,1
0.384,0.355,0.2,0.8436,0.2886,0.228,0.312,0.337,0,0.7737,0.1366,0.2233
1,0
0.347,0.364,0.4,0.787,0.234,0.2566,0.37,0.382,0,0.8125,0.222,0.2633
1,0
0.307,0.318,-0.2,0.7397,0.24,0.2293,0.259,0.314,0.2,0.6487,0.1493,0.2106
1,0
0.286,0.378,0,0.7325,0.1533,0.274,0.292,0.33,0,0.7067,0.1393,0.196
0,1
0.395,0.361,0.4,0.8121,0.2593,0.256,0.395,0.4,0.2,0.9646,0.3433,0.212
0,1
0.457,0.372,-0.1,0.9436,0.3346,0.2146,0.321,0.353,-0.2,0.7854,0.224,0.2186
1,0
0.373,0.273,-0.1,0.8861,0.208,0.1453,0.299,0.328,-0.1,0.7614,0.2006,0.1946
1,0
0.31,0.308,0.1,0.8205,0.2306,0.1346,0.38,0.336,0.1,0.8579,0.2366,0.2106
0,1
0.424,0.412,0.2,0.901,0.3093,0.214,0.388,0.335,-0.2,0.8325,0.2453,0.234
1,0
0.325,0.343,-0.2,0.8038,0.2066,0.1973,0.371,0.28,0,0.8596,0.2393,0.17
0,1
0.373,0.336,0.1,0.8226,0.238,0.2173,0.399,0.321,-0.1,0.8071,0.2413,0.212
1,0
0.38,0.381,0.2,0.8556,0.242,0.2573,0.281,0.359,0.1,0.681,0.1106,0.2486
1,0
0.395,0.361,0.4,0.8121,0.2593,0.256,0.259,0.314,0.2,0.6487,0.1493,0.2106
1,0
