15,12
TEN(HOME) vs. IND(AWAY)
0.322,0.326,-0.2,0.7854,0.2222,0.2177,0.348,0.367,-0.4,0.805,0.2466,0.2144
BUF(HOME) vs. NYJ(AWAY)
0.332,0.355,0,0.7426,0.199,0.259,0.331,0.325,0.2,0.7965,0.1877,0.2566
CHI(HOME) vs. BAL(AWAY)
0.372,0.379,0,0.8125,0.2877,0.2744,0.307,0.342,0,0.7621,0.2088,0.21
CIN(HOME) vs. CLE(AWAY)
0.378,0.311,0,0.8325,0.234,0.186,0.316,0.315,0.1,0.8236,0.1911,0.2188
PIT(HOME) vs. DET(AWAY)
0.337,0.328,0,0.8499,0.1988,0.2422,0.41,0.376,0,0.8241,0.2644,0.24
HOU(HOME) vs. OAK(AWAY)
0.376,0.28,0.2,0.8198,0.1888,0.2755,0.33,0.345,0.1,0.7619,0.1844,0.2477
JAC(HOME) vs. ARI(AWAY)
0.278,0.388,0.2,0.7756,0.1277,0.3233,0.316,0.33,-0.2,0.7824,0.2077,0.22
PHI(HOME) vs. WAS(AWAY)
0.413,0.417,0.1,0.9227,0.252,0.244,0.41,0.388,0.1,0.8194,0.2555,0.3188
TB(HOME) vs. ATL(AWAY)
0.299,0.333,0,0.7254,0.1622,0.2322,0.339,0.378,-0.1,0.874,0.2066,0.2788
MIA(HOME) vs. SD(AWAY)
0.303,0.357,0,0.7793,0.2144,0.2322,0.395,0.393,0.1,0.9516,0.2355,0.2244
SEA(HOME) vs. MIN(AWAY)
0.362,0.288,0.1,0.8827,0.265,0.159,0.315,0.399,-0.1,0.8062,0.2444,0.31
NO(HOME) vs. SF(AWAY)
0.422,0.317,-0.1,0.9212,0.2944,0.1811,0.321,0.316,0,0.7821,0.2522,0.1722
DEN(HOME) vs. KC(AWAY)
0.458,0.374,-0.1,0.9458,0.4122,0.2644,0.317,0.326,0.3,0.7681,0.2388,0.1233
CAR(HOME) vs. NE(AWAY)
0.322,0.283,0,0.8352,0.2377,0.1277,0.361,0.361,0.2,0.7463,0.26,0.1944
NYG(HOME) vs. GB(AWAY)
0.319,0.33,-0.1,0.776,0.1833,0.27,0.42,0.352,-0.1,0.8253,0.2722,0.2355
