14,12
ATL(HOME) vs. NO(AWAY)
0.347,0.381,-0.3,0.8632,0.214,0.292,0.419,0.305,-0.2,0.9227,0.288,0.183
BAL(HOME) vs. NYJ(AWAY)
0.308,0.339,-0.2,0.7593,0.208,0.212,0.324,0.324,-0.4,0.7814,0.183,0.268
CLE(HOME) vs. PIT(AWAY)
0.318,0.306,-0.2,0.7352,0.192,0.238,0.343,0.34,0.3,0.8499,0.216,0.245
MIA(HOME) vs. CAR(AWAY)
0.307,0.364,0,0.7808,0.213,0.225,0.32,0.294,0.2,0.8392,0.238,0.135
STL(HOME) vs. CHI(AWAY)
0.316,0.351,0.4,0.7582,0.224,0.234,0.367,0.373,0.2,0.8158,0.282,0.267
DET(HOME) vs. TB(AWAY)
0.414,0.378,-0.3,0.8057,0.265,0.253,0.31,0.341,0.3,0.7883,0.187,0.237
GB(HOME) vs. MIN(AWAY)
0.417,0.35,-0.2,0.9021,0.258,0.239,0.317,0.391,-0.4,0.8015,0.24,0.32
HOU(HOME) vs. JAC(AWAY)
0.378,0.286,-0.2,0.7754,0.193,0.276,0.278,0.391,-0.2,0.7802,0.129,0.318
KC(HOME) vs. SD(AWAY)
0.32,0.336,0,0.7129,0.232,0.138,0.399,0.388,0,0.946,0.228,0.222
ARI(HOME) vs. IND(AWAY)
0.326,0.324,0.2,0.8339,0.214,0.212,0.349,0.365,0.1,0.7674,0.252,0.22
OAK(HOME) vs. TEN(AWAY)
0.331,0.349,0.2,0.714,0.194,0.246,0.324,0.33,-0.1,0.822,0.227,0.226
NYG(HOME) vs. DAL(AWAY)
0.32,0.336,0.2,0.7886,0.192,0.256,0.327,0.439,0.1,0.8507,0.274,0.258
NE(HOME) vs. DEN(AWAY)
0.364,0.354,-0.2,0.7598,0.254,0.199,0.455,0.371,0,0.9368,0.398,0.255
WAS(HOME) vs. SF(AWAY)
0.412,0.39,-0.2,0.8098,0.246,0.311,0.309,0.323,0.2,0.7806,0.247,0.178
