16,12
DET(HOME) vs. GB(AWAY)
0.412,0.364,-0.5,0.8035,0.26,0.2518,0.424,0.359,0.1,0.8217,0.2581,0.2409
DAL(HOME) vs. OAK(AWAY)
0.327,0.432,0,0.8476,0.2709,0.2536,0.333,0.356,-0.2,0.7349,0.1936,0.2445
BAL(HOME) vs. PIT(AWAY)
0.308,0.329,0.2,0.7629,0.2063,0.1954,0.339,0.343,0.4,0.85,0.2209,0.2327
CLE(HOME) vs. JAC(AWAY)
0.322,0.306,-0.4,0.6586,0.1845,0.2409,0.283,0.375,0.1,0.7893,0.129,0.2945
CAR(HOME) vs. TB(AWAY)
0.317,0.297,0,0.7851,0.2345,0.1372,0.303,0.346,0.5,0.7912,0.1918,0.2345
MIN(HOME) vs. CHI(AWAY)
0.329,0.401,-0.1,0.8083,0.2418,0.3145,0.372,0.376,-0.3,0.8586,0.2754,0.2809
HOU(HOME) vs. NE(AWAY)
0.363,0.29,-0.1,0.7708,0.1809,0.2627,0.37,0.36,0.1,0.7688,0.2618,0.209
IND(HOME) vs. TEN(AWAY)
0.339,0.369,-0.1,0.7605,0.239,0.2363,0.333,0.332,0.2,0.8419,0.2272,0.2227
NYJ(HOME) vs. MIA(AWAY)
0.315,0.322,-0.2,0.7725,0.169,0.2609,0.31,0.358,0,0.7855,0.2081,0.2227
PHI(HOME) vs. ARI(AWAY)
0.412,0.418,0.2,0.9256,0.2509,0.2363,0.334,0.317,0.1,0.8399,0.2309,0.2027
BUF(HOME) vs. ATL(AWAY)
0.331,0.347,0.4,0.7585,0.2145,0.2481,0.348,0.381,-0.1,0.8711,0.2063,0.2809
SF(HOME) vs. STL(AWAY)
0.308,0.311,0,0.7852,0.249,0.1672,0.324,0.358,0.3,0.7445,0.2418,0.2318
SD(HOME) vs. CIN(AWAY)
0.407,0.389,0.2,0.9446,0.2445,0.2363,0.364,0.313,0.2,0.8246,0.25,0.1872
KC(HOME) vs. DEN(AWAY)
0.326,0.35,-0.2,0.7628,0.2454,0.1627,0.451,0.378,-0.1,0.9253,0.39,0.2627
WAS(HOME) vs. NYG(AWAY)
0.391,0.382,0,0.8116,0.229,0.3072,0.323,0.335,0,0.7862,0.1936,0.2545
SEA(HOME) vs. NO(AWAY)
0.358,0.292,0.4,0.8875,0.2781,0.1627,0.415,0.309,0.1,0.9236,0.2772,0.1781
